Name,Date,Prev_close,Close,Per_diff
PERSISTENT,01-07-2021 00:00,2938.85,3143.2,6.95340014
PERSISTENT,02-08-2021 00:00,3143.2,3322.05,5.690061084
PERSISTENT,01-09-2021 00:00,3322.05,3716.3,11.86767207
PERSISTENT,01-10-2021 00:00,3716.3,3923.7,5.580819632
PERSISTENT,01-11-2021 00:00,3923.7,4138.8,5.482070495
PERSISTENT,01-12-2021 00:00,4138.8,4904.35,18.49690732
PERSISTENT,03-01-2022 00:00,4904.35,4400.1,-10.2816887
PERSISTENT,01-02-2022 00:00,4400.1,4196.25,-4.632849253
PETRONET,01-01-2020 00:00,267.95,266.5,-0.541145736
PETRONET,01-02-2020 00:00,266.5,245.6,-7.842401501
PETRONET,02-03-2020 00:00,245.6,199.7,-18.68892508
PETRONET,01-04-2020 00:00,199.7,243,21.68252379
PETRONET,04-05-2020 00:00,243,252.55,3.930041152
PETRONET,01-06-2020 00:00,252.55,258.05,2.177786577
PETRONET,01-07-2020 00:00,258.05,247.85,-3.952722341
PETRONET,03-08-2020 00:00,247.85,240.35,-3.026023805
PETRONET,01-09-2020 00:00,240.35,220.65,-8.196380279
PETRONET,01-10-2020 00:00,220.65,230.95,4.668026286
PETRONET,02-11-2020 00:00,230.95,251.25,8.789781338
PETRONET,01-12-2020 00:00,251.25,247.6,-1.452736318
PETRONET,01-01-2021 00:00,247.6,237,-4.281098546
PETRONET,01-02-2021 00:00,237,255.15,7.658227848
PETRONET,01-03-2021 00:00,255.15,224.65,-11.95375269
PETRONET,01-04-2021 00:00,224.65,239.95,6.810594258
PETRONET,03-05-2021 00:00,239.95,241.45,0.625130235
PETRONET,01-06-2021 00:00,241.45,225.8,-6.481673224
PETRONET,01-07-2021 00:00,225.8,218.25,-3.343666962
PETRONET,02-08-2021 00:00,218.25,227.6,4.284077892
PETRONET,01-09-2021 00:00,227.6,238.55,4.811072056
PETRONET,01-10-2021 00:00,238.55,229.55,-3.772793964
PETRONET,01-11-2021 00:00,229.55,219.85,-4.225658898
PETRONET,01-12-2021 00:00,219.85,216.4,-1.569251763
PETRONET,03-01-2022 00:00,216.4,213.75,-1.224584104
PETRONET,01-02-2022 00:00,213.75,223.55,4.584795322
PFC,01-01-2020 00:00,117.9,116.65,-1.060220526
PFC,01-02-2020 00:00,116.65,109.45,-6.17231033
PFC,02-03-2020 00:00,109.45,91.95,-15.98903609
PFC,01-04-2020 00:00,91.95,95.4,3.752039152
PFC,04-05-2020 00:00,95.4,75.2,-21.17400419
PFC,01-06-2020 00:00,75.2,84,11.70212766
PFC,01-07-2020 00:00,84,80.85,-3.75
PFC,03-08-2020 00:00,80.85,94.05,16.32653061
PFC,01-09-2020 00:00,94.05,86.2,-8.346624136
PFC,01-10-2020 00:00,86.2,87.1,1.044083527
PFC,02-11-2020 00:00,87.1,108.2,24.2250287
PFC,01-12-2020 00:00,108.2,114.3,5.637707948
PFC,01-01-2021 00:00,114.3,109.8,-3.937007874
PFC,01-02-2021 00:00,109.8,124,12.93260474
PFC,01-03-2021 00:00,124,113.75,-8.266129032
PFC,01-04-2021 00:00,113.75,108.4,-4.703296703
PFC,03-05-2021 00:00,108.4,120.3,10.97785978
PFC,01-06-2021 00:00,120.3,128.8,7.06566916
PFC,01-07-2021 00:00,128.8,129.95,0.892857143
PFC,02-08-2021 00:00,129.95,129.05,-0.692574067
PFC,01-09-2021 00:00,129.05,142.1,10.11235955
PFC,01-10-2021 00:00,142.1,133.1,-6.33356791
PFC,01-11-2021 00:00,133.1,116.3,-12.62208866
PFC,01-12-2021 00:00,116.3,119.75,2.966466036
PFC,03-01-2022 00:00,119.75,121.7,1.628392484
PFC,01-02-2022 00:00,121.7,121.3,-0.328677075
PEARLPOLY,04-03-2020 00:00,12.95,12.95,0
